Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
FLP,12.9282261,77.5193115,101.97969041633624,2.7777777,6.4002447,186.4967,1730968908413,,,1732765676088750,,1,,,
FLP,12.9282261,77.5193115,101.64771468236827,2.7777777,5.476076,187.74016,1730968908691,,,1732765954238711,,1,,,
FLP,12.9282009,77.5193087,101.33784547265924,2.7777777,5.7792435,187.07985,1730968908967,,,1732766230080595,,1,,,
GPS,12.9282009,77.5193087,100.14856326369632,2.7777777,6.3692646,187.65523,1730968909105,,,1732766368240595,,1,,,
FLP,12.9282009,77.5193087,100.80644187887158,2.7777777,6.0127883,187.54092,1730968909246,,,1732766509102749,,1,,,
FLP,12.9282349,77.5192302,755.2000122070312,5.084341,31.64,284.0886,1730968909439,1.5,45.0,1732766702000000,4.417209,0,,,
FLP,12.9282009,77.5193087,100.37264551346972,2.7777777,5.2212143,188.05821,1730968909658,,,1732766921041518,,1,,,
FLP,12.9281856,77.519307,100.5319069823344,2.7777777,6.6252275,189.15666,1730968909931,,,1732767193934210,,1,,,
GPS,12.9281856,77.519307,100.07042264107784,2.7777777,5.3193793,188.25476,1730968910069,,,1732767331551825,,1,,,
FLP,12.9281856,77.519307,101.79418280453996,2.7777777,6.906954,188.83328,1730968910205,,,1732767467479287,,1,,,
FLP,12.9281856,77.519307,100.08842331828862,2.7777777,6.878041,188.69385,1730968910481,,,1732767743974248,,1,,,
FLP,12.9281856,77.519307,101.5013512988384,2.7777777,5.236575,188.95525,1730968910755,,,1732768018041248,,1,,,
GPS,12.9281604,77.5193041,100.9352038524967,2.7777777,5.222849,187.363,1730968911027,,,1732768289600709,,1,,,
FLP,12.9281604,77.5193041,100.9352038524967,2.7777777,5.222849,187.363,1730968911027,,,1732768289600709,,1,,,
FLP,12.9281604,77.5193041,100.94253775604724,2.7777777,5.7688293,189.35062,1730968911297,,,1732768559628786,,1,,,
